Phi[deg],Theta[deg],dB(RealizedGainTotal)
-134,16,5.0245
-132,16,5.03162
-130,16,5.03923
-128,16,5.04724
-126,16,5.05559
-124,16,5.0642
-122,16,5.07299
-120,16,5.08189
-118,16,5.09082
-116,16,5.0997
-114,16,5.10846
-112,16,5.11703
-110,16,5.12533
-108,16,5.13331
-106,16,5.1409
-104,16,5.14803
-102,16,5.15467
-100,16,5.16075
-98,16,5.16622
-96,16,5.17106
-94,16,5.17522
-92,16,5.17866
-90,16,5.18137
-88,16,5.1833
-86,16,5.18445
-84,16,5.18479
-82,16,5.18432
-80,16,5.18301
-78,16,5.18086
-76,16,5.17788
-74,16,5.17404
-72,16,5.16936
-70,16,5.16384
-68,16,5.15748
-66,16,5.15029
-64,16,5.14228
-62,16,5.13346
-60,16,5.12385
-58,16,5.11345
-56,16,5.10229
-54,16,5.09039
-52,16,5.07776
-50,16,5.06443
-48,16,5.05043
-46,16,5.03578
-44,16,5.02051
-42,16,5.00466
-40,16,4.98826
-38,16,4.97134
-36,16,4.95395
-34,16,4.93614
-32,16,4.91794
-30,16,4.89941
-28,16,4.88059
-26,16,4.86155
-24,16,4.84234
-22,16,4.82302
-20,16,4.80365
-18,16,4.78432
-16,16,4.76507
-14,16,4.746
-12,16,4.72717
-10,16,4.70866
-8,16,4.69055
-6,16,4.67293
-4,16,4.65587
-2,16,4.63946
0,16,4.62379
2,16,4.60892
4,16,4.59495
6,16,4.58196
8,16,4.57001
10,16,4.55919
12,16,4.54956
14,16,4.54118
16,16,4.53411
18,16,4.52841
20,16,4.5241
22,16,4.52124
24,16,4.51985
26,16,4.51993
28,16,4.52152
30,16,4.52459
32,16,4.52915
34,16,4.53517
36,16,4.54263
38,16,4.55149
40,16,4.5617
42,16,4.57322
44,16,4.58596
46,16,4.59988
48,16,4.6149
50,16,4.63093
52,16,4.64789
54,16,4.66569
56,16,4.68425
58,16,4.70346
60,16,4.72325
62,16,4.7435
64,16,4.76413
66,16,4.78505
68,16,4.80616
70,16,4.82737
72,16,4.8486
74,16,4.86977
76,16,4.89078
78,16,4.91157
80,16,4.93207
82,16,4.9522
84,16,4.97191
86,16,4.99113
88,16,5.00981
90,16,5.02789
92,16,5.04534
94,16,5.06212
96,16,5.07818
98,16,5.09349
100,16,5.10802
102,16,5.12175
104,16,5.13466
106,16,5.14673
108,16,5.15794
110,16,5.16829
112,16,5.17776
114,16,5.18635
116,16,5.19405
118,16,5.20087
120,16,5.20681
122,16,5.21186
124,16,5.21605
126,16,5.21936
128,16,5.22182
130,16,5.22343
132,16,5.22421
134,16,5.22417
136,16,5.22334
138,16,5.22172
140,16,5.21934
142,16,5.21623
144,16,5.21241
146,16,5.2079
148,16,5.20274
150,16,5.19695
152,16,5.19058
154,16,5.18366
156,16,5.17624
158,16,5.16835
160,16,5.16004
162,16,5.15136
164,16,5.14237
166,16,5.13312
168,16,5.12366
170,16,5.11407
172,16,5.10439
174,16,5.09471
176,16,5.08508
178,16,5.07557
180,16,5.06626
-180,18,4.92362
-178,18,4.91132
-176,18,4.89941
-174,18,4.88797
-172,18,4.8771
-170,18,4.86689
-168,18,4.85744
-166,18,4.84882
-164,18,4.84111
-162,18,4.83438
-160,18,4.82869
-158,18,4.8241
-156,18,4.82065
-154,18,4.81837
-152,18,4.81728
-150,18,4.81739
-148,18,4.81869
-146,18,4.82117
-144,18,4.82481
-142,18,4.82954
-140,18,4.83534
-138,18,4.84213
-136,18,4.84985
-134,18,4.85841
-132,18,4.86773
-130,18,4.87771
-128,18,4.88825
-126,18,4.89926
-124,18,4.91063
-122,18,4.92226
-120,18,4.93403
-118,18,4.94585
-116,18,4.95761
-114,18,4.96922
-112,18,4.98057
-110,18,4.99159
-108,18,5.00219
-106,18,5.01228
-104,18,5.02179
-102,18,5.03066
-100,18,5.03882
-98,18,5.04623
-96,18,5.05283
-94,18,5.05858
-92,18,5.06344
-90,18,5.06738
-88,18,5.07038
-86,18,5.07242
-84,18,5.07347
-82,18,5.07353
-80,18,5.07258
-78,18,5.07063
-76,18,5.06767
-74,18,5.0637
-72,18,5.05873
-70,18,5.05275
-68,18,5.04579
-66,18,5.03784
-64,18,5.02892
-62,18,5.01904
-60,18,5.00821
-58,18,4.99646
-56,18,4.9838
-54,18,4.97025
-52,18,4.95582
-50,18,4.94056
-48,18,4.92447
-46,18,4.90759
-44,18,4.88995
-42,18,4.87157
-40,18,4.8525
-38,18,4.83277
-36,18,4.81242
-34,18,4.7915
-32,18,4.77005
-30,18,4.74813
-28,18,4.7258
-26,18,4.7031
-24,18,4.68011
-22,18,4.6569
-20,18,4.63353
-18,18,4.6101
-16,18,4.58667
-14,18,4.56334
-12,18,4.54021
-10,18,4.51735
-8,18,4.49489
-6,18,4.47291
-4,18,4.45153
-2,18,4.43085
0,18,4.41099
2,18,4.39205
4,18,4.37415
6,18,4.35739
8,18,4.34189
10,18,4.32774
12,18,4.31505
14,18,4.30389
16,18,4.29437
18,18,4.28656
20,18,4.28051
22,18,4.27629
24,18,4.27394
26,18,4.27349
28,18,4.27496
30,18,4.27836
32,18,4.28367
34,18,4.29087
36,18,4.29994
38,18,4.31081
40,18,4.32343
42,18,4.33772
44,18,4.35361
46,18,4.371
48,18,4.38978
50,18,4.40985
52,18,4.4311
54,18,4.4534
56,18,4.47663
58,18,4.50067
60,18,4.5254
62,18,4.55067
64,18,4.57638
66,18,4.60239
68,18,4.62859
70,18,4.65487
72,18,4.6811
74,18,4.70719
76,18,4.73304
78,18,4.75854
80,18,4.78362
82,18,4.80819
84,18,4.83217
86,18,4.8555
88,18,4.87811
90,18,4.89994
92,18,4.92095
94,18,4.94108
96,18,4.9603
98,18,4.97858
100,18,4.99588
102,18,5.01218
104,18,5.02746
106,18,5.04171
108,18,5.05491
110,18,5.06705
112,18,5.07812
114,18,5.08813
116,18,5.09708
118,18,5.10496
120,18,5.11178
122,18,5.11754
124,18,5.12226
126,18,5.12595
128,18,5.12861
130,18,5.13026
132,18,5.13091
134,18,5.13057
136,18,5.12928
138,18,5.12703
140,18,5.12387
142,18,5.1198
144,18,5.11485
146,18,5.10905
148,18,5.10243
150,18,5.09503
152,18,5.08687
154,18,5.078
156,18,5.06846
158,18,5.0583
160,18,5.04758
162,18,5.03633
164,18,5.02464
166,18,5.01256
168,18,5.00016
170,18,4.98753
172,18,4.97473
174,18,4.96185
176,18,4.94897
178,18,4.9362
180,18,4.92362
-180,20,4.77207
-178,20,4.75593
-176,20,4.74018
-174,20,4.72495
-172,20,4.71038
-170,20,4.6966
-168,20,4.68372
-166,20,4.67188
-164,20,4.66117
-162,20,4.65171
-160,20,4.64359
-158,20,4.63688
-156,20,4.63166
-154,20,4.62798
-152,20,4.62587
-150,20,4.62535
-148,20,4.62642
-146,20,4.62906
-144,20,4.63324
-142,20,4.63891
-140,20,4.64599
-138,20,4.65441
-136,20,4.66407
-134,20,4.67485
-132,20,4.68665
-130,20,4.69934
-128,20,4.71277
-126,20,4.72682
-124,20,4.74134
-122,20,4.7562
-120,20,4.77125
-118,20,4.78635
-116,20,4.80138
-114,20,4.8162
-112,20,4.83069
-110,20,4.84474
-108,20,4.85825
-106,20,4.87111
-104,20,4.88323
-102,20,4.89455
-100,20,4.90498
-98,20,4.91447
-96,20,4.92296
-94,20,4.9304
-92,20,4.93676
-90,20,4.94201
-88,20,4.94613
-86,20,4.94909
-84,20,4.95089
-82,20,4.95152
-80,20,4.95097
-78,20,4.94924
-76,20,4.94634
-74,20,4.94228
-72,20,4.93706
-70,20,4.93069
-68,20,4.92319
-66,20,4.91457
-64,20,4.90483
-62,20,4.89401
-60,20,4.8821
-58,20,4.86913
-56,20,4.85513
-54,20,4.84009
-52,20,4.82405
-50,20,4.80703
-48,20,4.78905
-46,20,4.77013
-44,20,4.7503
-42,20,4.72959
-40,20,4.70803
-38,20,4.68566
-36,20,4.66251
-34,20,4.63862
-32,20,4.61404
-30,20,4.58882
-28,20,4.56302
-26,20,4.53669
-24,20,4.50991
-22,20,4.48274
-20,20,4.45526
-18,20,4.42756
-16,20,4.39973
-14,20,4.37187
-12,20,4.34409
-10,20,4.3165
-8,20,4.28923
-6,20,4.26239
-4,20,4.23613
-2,20,4.21057
0,20,4.18587
2,20,4.16217
4,20,4.13961
6,20,4.11834
8,20,4.09852
10,20,4.08028
12,20,4.06376
14,20,4.04909
16,20,4.0364
18,20,4.0258
20,20,4.01738
22,20,4.01123
24,20,4.00743
26,20,4.00602
28,20,4.00703
30,20,4.01048
32,20,4.01637
34,20,4.02468
36,20,4.03535
38,20,4.04832
40,20,4.06353
42,20,4.08086
44,20,4.10022
46,20,4.12147
48,20,4.14448
50,20,4.1691
52,20,4.19517
54,20,4.22255
56,20,4.25106
58,20,4.28054
60,20,4.31082
62,20,4.34174
64,20,4.37313
66,20,4.40484
68,20,4.43671
70,20,4.46861
72,20,4.50038
74,20,4.5319
76,20,4.56305
78,20,4.5937
80,20,4.62377
82,20,4.65314
84,20,4.68173
86,20,4.70947
88,20,4.73628
90,20,4.7621
92,20,4.78688
94,20,4.81057
96,20,4.83313
98,20,4.85452
100,20,4.87473
102,20,4.89372
104,20,4.91149
106,20,4.92801
108,20,4.9433
110,20,4.95733
112,20,4.97011
114,20,4.98164
116,20,4.99193
118,20,5.00098
120,20,5.00881
122,20,5.01541
124,20,5.0208
126,20,5.025
128,20,5.02801
130,20,5.02986
132,20,5.03054
134,20,5.03008
136,20,5.0285
138,20,5.02581
140,20,5.02202
142,20,5.01716
144,20,5.01125
146,20,5.00431
148,20,4.99637
150,20,4.98745
152,20,4.9776
154,20,4.96683
156,20,4.95521
158,20,4.94277
160,20,4.92956
162,20,4.91566
164,20,4.90111
166,20,4.886
168,20,4.87041
170,20,4.85442
172,20,4.83812
174,20,4.82163
176,20,4.80505
178,20,4.78849
180,20,4.77207
-180,22,4.61462
-178,22,4.59398
-176,22,4.57371
-174,22,4.55397
-172,22,4.53493
-170,22,4.51678
-168,22,4.49968
-166,22,4.4838
-164,22,4.46931
-162,22,4.45635
-160,22,4.44506
-158,22,4.43556
-156,22,4.42794
-154,22,4.4223
-152,22,4.41869
-150,22,4.41714
-148,22,4.41766
-146,22,4.42024
-144,22,4.42483
-142,22,4.43137
-140,22,4.43977
-138,22,4.44992
-136,22,4.4617
-134,22,4.47496
-132,22,4.48953
-130,22,4.50526
-128,22,4.52196
-126,22,4.53944
-124,22,4.55753
-122,22,4.57604
-120,22,4.59478
-118,22,4.61357
-116,22,4.63225
-114,22,4.65065
-112,22,4.66862
-110,22,4.68601
-108,22,4.70271
-106,22,4.71858
-104,22,4.73353
-102,22,4.74746
-100,22,4.7603
-98,22,4.77198
-96,22,4.78244
-94,22,4.79163
-92,22,4.79953
-90,22,4.80611
-88,22,4.81135
-86,22,4.81524
-84,22,4.81778
-82,22,4.81896
-80,22,4.8188
-78,22,4.81731
-76,22,4.81449
-74,22,4.81036
-72,22,4.80494
-70,22,4.79825
-68,22,4.7903
-66,22,4.78111
-64,22,4.77069
-62,22,4.75907
-60,22,4.74626
-58,22,4.73228
-56,22,4.71715
-54,22,4.70088
-52,22,4.68349
-50,22,4.66499
-48,22,4.64541
-46,22,4.62476
-44,22,4.60306
-42,22,4.58034
-40,22,4.55661
-38,22,4.53191
-36,22,4.50626
-34,22,4.4797
-32,22,4.45226
-30,22,4.42399
-28,22,4.39494
-26,22,4.36515
-24,22,4.3347
-22,22,4.30366
-20,22,4.27209
-18,22,4.24009
-16,22,4.20776
-14,22,4.17521
-12,22,4.14254
-10,22,4.10989
-8,22,4.0774
-6,22,4.04523
-4,22,4.01352
-2,22,3.98246
0,22,3.95222
2,22,3.92299
4,22,3.89496
6,22,3.86833
8,22,3.84328
10,22,3.82003
12,22,3.79876
14,22,3.77965
16,22,3.76289
18,22,3.74863
20,22,3.73702
22,22,3.72819
24,22,3.72224
26,22,3.71927
28,22,3.71932
30,22,3.72242
32,22,3.72859
34,22,3.7378
36,22,3.74999
38,22,3.7651
40,22,3.78301
42,22,3.80361
44,22,3.82674
46,22,3.85224
48,22,3.87993
50,22,3.90962
52,22,3.94109
54,22,3.97415
56,22,4.00856
58,22,4.04412
60,22,4.08061
62,22,4.11781
64,22,4.15552
66,22,4.19355
68,22,4.23168
70,22,4.26975
72,22,4.30759
74,22,4.34503
76,22,4.38192
78,22,4.41814
80,22,4.45356
82,22,4.48808
84,22,4.52158
86,22,4.55399
88,22,4.58523
90,22,4.61523
92,22,4.64395
94,22,4.67134
96,22,4.69736
98,22,4.72198
100,22,4.74519
102,22,4.76696
104,22,4.7873
106,22,4.80619
108,22,4.82363
110,22,4.83964
112,22,4.85421
114,22,4.86737
116,22,4.87911
118,22,4.88945
120,22,4.89842
122,22,4.90601
124,22,4.91225
126,22,4.91714
128,22,4.92072
130,22,4.92297
132,22,4.92393
134,22,4.9236
136,22,4.922
138,22,4.91912
140,22,4.915
142,22,4.90963
144,22,4.90303
146,22,4.89522
148,22,4.88622
150,22,4.87603
152,22,4.86469
154,22,4.85222
156,22,4.83866
158,22,4.82405
160,22,4.80844
162,22,4.79188
164,22,4.77443
166,22,4.75619
168,22,4.73722
170,22,4.71764
172,22,4.69754
174,22,4.67706
176,22,4.65631
178,22,4.63545
180,22,4.61462
-180,24,4.4543
-178,24,4.42852
-176,24,4.40299
-174,24,4.37793
-172,24,4.35358
-170,24,4.33016
-168,24,4.30792
-166,24,4.28708
-164,24,4.26787
-162,24,4.2505
-160,24,4.23517
-158,24,4.22204
-156,24,4.21126
-154,24,4.20297
-152,24,4.19725
-150,24,4.19416
-148,24,4.19372
-146,24,4.19592
-144,24,4.20072
-142,24,4.20803
-140,24,4.21775
-138,24,4.22972
-136,24,4.24379
-134,24,4.25976
-132,24,4.27742
-130,24,4.29655
-128,24,4.31691
-126,24,4.33826
-124,24,4.36035
-122,24,4.38295
-120,24,4.40582
-118,24,4.42872
-116,24,4.45145
-114,24,4.4738
-112,24,4.49558
-110,24,4.51661
-108,24,4.53675
-106,24,4.55585
-104,24,4.5738
-102,24,4.59048
-100,24,4.60583
-98,24,4.61976
-96,24,4.63222
-94,24,4.64318
-92,24,4.65261
-90,24,4.66049
-88,24,4.66681
-86,24,4.67158
-84,24,4.6748
-82,24,4.67651
-80,24,4.6767
-78,24,4.67541
-76,24,4.67267
-74,24,4.6685
-72,24,4.66292
-70,24,4.65597
-68,24,4.64766
-66,24,4.63803
-64,24,4.6271
-62,24,4.61488
-60,24,4.6014
-58,24,4.58667
-56,24,4.57071
-54,24,4.55352
-52,24,4.53513
-50,24,4.51554
-48,24,4.49477
-46,24,4.47281
-44,24,4.44969
-42,24,4.4254
-40,24,4.39998
-38,24,4.37341
-36,24,4.34574
-34,24,4.31696
-32,24,4.28711
-30,24,4.25621
-28,24,4.2243
-26,24,4.19142
-24,24,4.15762
-22,24,4.12295
-20,24,4.08749
-18,24,4.05132
-16,24,4.01454
-14,24,3.97724
-12,24,3.93956
-10,24,3.90163
-8,24,3.86361
-6,24,3.82567
-4,24,3.788
-2,24,3.7508
0,24,3.71429
2,24,3.67871
4,24,3.64431
6,24,3.61132
8,24,3.58003
10,24,3.55068
12,24,3.52354
14,24,3.49887
16,24,3.47691
18,24,3.4579
20,24,3.44205
22,24,3.42955
24,24,3.42055
26,24,3.4152
28,24,3.41358
30,24,3.41575
32,24,3.42174
34,24,3.43152
36,24,3.44504
38,24,3.46221
40,24,3.48289
42,24,3.50692
44,24,3.53411
46,24,3.56425
48,24,3.59708
50,24,3.63237
52,24,3.66983
54,24,3.70919
56,24,3.75017
58,24,3.79248
60,24,3.83585
62,24,3.88001
64,24,3.9247
66,24,3.96965
68,24,4.01465
70,24,4.05945
72,24,4.10386
74,24,4.14769
76,24,4.19077
78,24,4.23293
80,24,4.27404
82,24,4.31398
84,24,4.35265
86,24,4.38994
88,24,4.42579
90,24,4.46013
92,24,4.49291
94,24,4.52409
96,24,4.55365
98,24,4.58156
100,24,4.60781
102,24,4.63241
104,24,4.65536
106,24,4.67665
108,24,4.69631
110,24,4.71435
112,24,4.73079
114,24,4.74566
116,24,4.75896
118,24,4.77073
120,24,4.78098
122,24,4.78974
124,24,4.79702
126,24,4.80285
128,24,4.80724
130,24,4.81019
132,24,4.81173
134,24,4.81185
136,24,4.81057
138,24,4.80789
140,24,4.8038
142,24,4.79832
144,24,4.79143
146,24,4.78315
148,24,4.77346
150,24,4.76238
152,24,4.74991
154,24,4.73607
156,24,4.72087
158,24,4.70434
160,24,4.68651
162,24,4.66744
164,24,4.64717
166,24,4.6258
168,24,4.60339
170,24,4.58006
172,24,4.55592
174,24,4.53112
176,24,4.5058
178,24,4.48013
180,24,4.4543
-180,26,4.29413
-178,26,4.26252
-176,26,4.23097
-174,26,4.19974
-172,26,4.16915
-170,26,4.13949
-168,26,4.11108
-166,26,4.08422
-164,26,4.05922
-162,26,4.03637
-160,26,4.01595
-158,26,3.9982
-156,26,3.98335
-154,26,3.97156
-152,26,3.96298
-150,26,3.95771
-148,26,3.95578
-146,26,3.95721
-144,26,3.96193
-142,26,3.96986
-140,26,3.98085
-138,26,3.99472
-136,26,4.01125
-134,26,4.03019
-132,26,4.05126
-130,26,4.07417
-128,26,4.09862
-126,26,4.12429
-124,26,4.15086
-122,26,4.17802
-120,26,4.20548
-118,26,4.23294
-116,26,4.26013
-114,26,4.2868
-112,26,4.31272
-110,26,4.33768
-108,26,4.3615
-106,26,4.38402
-104,26,4.40511
-102,26,4.42465
-100,26,4.44256
-98,26,4.45877
-96,26,4.47322
-94,26,4.4859
-92,26,4.49679
-90,26,4.50588
-88,26,4.5132
-86,26,4.51875
-84,26,4.52258
-82,26,4.52472
-80,26,4.5252
-78,26,4.52407
-76,26,4.52138
-74,26,4.51716
-72,26,4.51146
-70,26,4.50432
-68,26,4.49577
-66,26,4.48585
-64,26,4.47459
-62,26,4.46201
-60,26,4.44813
-58,26,4.43297
-56,26,4.41654
-54,26,4.39885
-52,26,4.3799
-50,26,4.3597
-48,26,4.33824
-46,26,4.31553
-44,26,4.29155
-42,26,4.26631
-40,26,4.2398
-38,26,4.212
-36,26,4.18293
-34,26,4.15258
-32,26,4.12094
-30,26,4.08803
-28,26,4.05385
-26,26,4.01842
-24,26,3.98177
-22,26,3.94394
-20,26,3.90498
-18,26,3.86495
-16,26,3.82394
-14,26,3.78203
-12,26,3.73936
-10,26,3.69606
-8,26,3.65229
-6,26,3.60825
-4,26,3.56414
-2,26,3.5202
0,26,3.4767
2,26,3.43392
4,26,3.39216
6,26,3.35175
8,26,3.31302
10,26,3.27632
12,26,3.242
14,26,3.21042
16,26,3.1819
18,26,3.15679
20,26,3.13538
22,26,3.11794
24,26,3.10473
26,26,3.09592
28,26,3.09169
30,26,3.09212
32,26,3.09727
34,26,3.10713
36,26,3.12165
38,26,3.1407
40,26,3.16412
42,26,3.19171
44,26,3.22321
46,26,3.25835
48,26,3.2968
50,26,3.33823
52,26,3.3823
54,26,3.42863
56,26,3.47687
58,26,3.52665
60,26,3.57762
62,26,3.62943
64,26,3.68175
66,26,3.73429
68,26,3.78673
70,26,3.83882
72,26,3.89032
74,26,3.94099
76,26,3.99063
78,26,4.03908
80,26,4.08618
82,26,4.1318
84,26,4.17582
86,26,4.21815
88,26,4.25873
90,26,4.29749
92,26,4.33439
94,26,4.36941
96,26,4.40252
98,26,4.43373
100,26,4.46304
102,26,4.49046
104,26,4.51601
106,26,4.53972
108,26,4.56162
110,26,4.58173
112,26,4.60009
114,26,4.61674
116,26,4.6317
118,26,4.64503
120,26,4.65673
122,26,4.66685
124,26,4.67541
126,26,4.68243
128,26,4.68793
130,26,4.69191
132,26,4.6944
134,26,4.69538
136,26,4.69485
138,26,4.69281
140,26,4.68925
142,26,4.68415
144,26,4.67749
146,26,4.66924
148,26,4.6594
150,26,4.64793
152,26,4.63483
154,26,4.62008
156,26,4.60367
158,26,4.58561
160,26,4.56591
162,26,4.5446
164,26,4.52173
166,26,4.49734
168,26,4.47154
170,26,4.44441
172,26,4.41608
174,26,4.3867
176,26,4.35645
178,26,4.32552
180,26,4.29413
-180,28,4.13691
-178,28,4.09883
-176,28,4.06048
-174,28,4.02221
-172,28,3.98439
-170,28,3.94742
-168,28,3.91169
-166,28,3.87762
-164,28,3.84562
-162,28,3.81608
-160,28,3.78937
-158,28,3.76585
-156,28,3.74581
-154,28,3.72953
-152,28,3.71719
-150,28,3.70896
-148,28,3.7049
-146,28,3.70505
-144,28,3.70934
-142,28,3.71767
-140,28,3.72986
-138,28,3.74567
-136,28,3.76482
-134,28,3.787
-132,28,3.81184
-130,28,3.83896
-128,28,3.86796
-126,28,3.89844
-124,28,3.93
-122,28,3.96224
-120,28,3.99478
-118,28,4.02725
-116,28,4.05934
-114,28,4.09071
-112,28,4.12111
-110,28,4.15028
-108,28,4.17801
-106,28,4.20412
-104,28,4.22846
-102,28,4.25092
-100,28,4.2714
-98,28,4.28986
-96,28,4.30625
-94,28,4.32056
-92,28,4.33279
-90,28,4.34298
-88,28,4.35115
-86,28,4.35735
-84,28,4.36165
-82,28,4.36409
-80,28,4.36476
-78,28,4.36372
-76,28,4.36103
-74,28,4.35675
-72,28,4.35096
-70,28,4.34371
-68,28,4.33504
-66,28,4.325
-64,28,4.31362
-62,28,4.30095
-60,28,4.287
-58,28,4.27178
-56,28,4.2553
-54,28,4.23758
-52,28,4.2186
-50,28,4.19836
-48,28,4.17684
-46,28,4.15403
-44,28,4.1299
-42,28,4.10443
-40,28,4.07759
-38,28,4.04936
-36,28,4.01969
-34,28,3.98857
-32,28,3.95596
-30,28,3.92183
-28,28,3.88617
-26,28,3.84896
-24,28,3.81018
-22,28,3.76985
-20,28,3.72799
-18,28,3.68462
-16,28,3.6398
-14,28,3.59361
-12,28,3.54615
-10,28,3.49755
-8,28,3.44797
-6,28,3.39761
-4,28,3.34669
-2,28,3.29548
0,28,3.24428
2,28,3.19344
4,28,3.14331
6,28,3.09431
8,28,3.04685
10,28,3.00139
12,28,2.95839
14,28,2.91831
16,28,2.88162
18,28,2.84876
20,28,2.82018
22,28,2.79625
24,28,2.77733
26,28,2.76372
28,28,2.75564
30,28,2.75327
32,28,2.7567
34,28,2.76594
36,28,2.78094
38,28,2.80156
40,28,2.8276
42,28,2.8588
44,28,2.89483
46,28,2.93532
48,28,2.97987
50,28,3.02803
52,28,3.07935
54,28,3.13337
56,28,3.1896
58,28,3.2476
60,28,3.30691
62,28,3.3671
64,28,3.42776
66,28,3.48852
68,28,3.54903
70,28,3.60895
72,28,3.66801
74,28,3.72594
76,28,3.78252
78,28,3.83757
80,28,3.8909
82,28,3.94238
84,28,3.9919
86,28,4.03938
88,28,4.08474
90,28,4.12795
92,28,4.16897
94,28,4.2078
96,28,4.24444
98,28,4.27889
100,28,4.3112
102,28,4.3414
104,28,4.36951
106,28,4.3956
108,28,4.41972
110,28,4.4419
112,28,4.46222
114,28,4.48071
116,28,4.49743
118,28,4.51244
120,28,4.52577
122,28,4.53746
124,28,4.54754
126,28,4.55605
128,28,4.56299
130,28,4.56839
132,28,4.57224
134,28,4.57454
136,28,4.57527
138,28,4.57442
140,28,4.57195
142,28,4.56782
144,28,4.562
146,28,4.55443
148,28,4.54506
150,28,4.53384
152,28,4.52073
154,28,4.50567
156,28,4.48863
158,28,4.46957
160,28,4.44848
162,28,4.42535
164,28,4.4002
166,28,4.37308
168,28,4.34404
170,28,4.31317
172,28,4.2806
174,28,4.24649
176,28,4.21101
178,28,4.1744
180,28,4.13691
-180,30,3.98521
-178,30,3.94003
-176,30,3.89412
-174,30,3.8479
-172,30,3.80184
-170,30,3.75642
-168,30,3.71216
-166,30,3.66958
-164,30,3.62923
-162,30,3.59163
-160,30,3.55727
-158,30,3.52664
-156,30,3.50016
-154,30,3.47819
-152,30,3.46104
-150,30,3.44892
-148,30,3.44196
-146,30,3.44021
-144,30,3.44363
-142,30,3.45208
-140,30,3.46535
-138,30,3.48314
-136,30,3.5051
-134,30,3.5308
-132,30,3.55979
-130,30,3.59157
-128,30,3.62565
-126,30,3.66149
-124,30,3.6986
-122,30,3.73646
-120,30,3.77461
-118,30,3.8126
-116,30,3.85002
-114,30,3.8865
-112,30,3.92171
-110,30,3.95536
-108,30,3.9872
-106,30,4.01705
-104,30,4.04473
-102,30,4.07014
-100,30,4.09318
-98,30,4.11382
-96,30,4.13203
-94,30,4.14784
-92,30,4.16126
-90,30,4.17235
-88,30,4.1812
-86,30,4.18787
-84,30,4.19245
-82,30,4.19506
-80,30,4.19578
-78,30,4.19471
-76,30,4.19196
-74,30,4.1876
-72,30,4.18174
-70,30,4.17444
-68,30,4.16577
-66,30,4.15579
-64,30,4.14455
-62,30,4.13209
-60,30,4.11842
-58,30,4.10356
-56,30,4.08753
-54,30,4.07032
-52,30,4.05191
-50,30,4.03229
-48,30,4.01142
-46,30,3.98927
-44,30,3.9658
-42,30,3.94096
-40,30,3.91469
-38,30,3.88694
-36,30,3.85763
-34,30,3.82671
-32,30,3.79411
-30,30,3.75976
-28,30,3.72359
-26,30,3.68555
-24,30,3.64557
-22,30,3.60361
-20,30,3.55966
-18,30,3.51368
-16,30,3.4657
-14,30,3.41576
-12,30,3.36392
-10,30,3.31029
-8,30,3.255
-6,30,3.19826
-4,30,3.1403
-2,30,3.08139
0,30,3.02189
2,30,2.96216
4,30,2.90266
6,30,2.84386
8,30,2.78629
10,30,2.73053
12,30,2.67715
14,30,2.62678
16,30,2.58004
18,30,2.53753
20,30,2.49984
22,30,2.46753
24,30,2.4411
26,30,2.42097
28,30,2.40751
30,30,2.40096
32,30,2.4015
34,30,2.40919
36,30,2.42396
38,30,2.44569
40,30,2.47411
42,30,2.5089
44,30,2.54963
46,30,2.59583
48,30,2.64697
50,30,2.70247
52,30,2.76174
54,30,2.8242
56,30,2.88923
58,30,2.95624
60,30,3.02469
62,30,3.09402
64,30,3.16375
66,30,3.2334
68,30,3.30256
70,30,3.37085
72,30,3.43794
74,30,3.50354
76,30,3.56738
78,30,3.62927
80,30,3.68903
82,30,3.74652
84,30,3.80163
86,30,3.85428
88,30,3.90443
90,30,3.95205
92,30,3.99713
94,30,4.03968
96,30,4.07974
98,30,4.11734
100,30,4.15254
102,30,4.18541
104,30,4.216
106,30,4.2444
108,30,4.27068
110,30,4.29491
112,30,4.31719
114,30,4.33757
116,30,4.35613
118,30,4.37294
120,30,4.38806
122,30,4.40153
124,30,4.41341
126,30,4.42371
128,30,4.43248
130,30,4.4397
132,30,4.44539
134,30,4.44953
136,30,4.45208
138,30,4.45302
140,30,4.45228
142,30,4.44981
144,30,4.44553
146,30,4.43936
148,30,4.43121
150,30,4.42099
152,30,4.40861
154,30,4.39397
156,30,4.37699
158,30,4.35759
160,30,4.33571
162,30,4.31131
164,30,4.28436
166,30,4.25488
168,30,4.22289
170,30,4.18847
172,30,4.15172
174,30,4.1128
176,30,4.07191
178,30,4.02928
180,30,3.98521
-180,32,3.84117
-178,32,3.78833
-176,32,3.73413
-174,32,3.67909
-172,32,3.62375
-170,32,3.56872
-168,32,3.51464
-166,32,3.46218
-164,32,3.41201
-162,32,3.36484
-160,32,3.32132
-158,32,3.28208
-156,32,3.24771
-154,32,3.21871
-152,32,3.1955
-150,32,3.1784
-148,32,3.16763
-146,32,3.16326
-144,32,3.16527
-142,32,3.17351
-140,32,3.18771
-138,32,3.2075
-136,32,3.23244
-134,32,3.26199
-132,32,3.29556
-130,32,3.33253
-128,32,3.37224
-126,32,3.41406
-124,32,3.45732
-122,32,3.50142
-120,32,3.54576
-118,32,3.58979
-116,32,3.63302
-114,32,3.67501
-112,32,3.71537
-110,32,3.75377
-108,32,3.78993
-106,32,3.82363
-104,32,3.85471
-102,32,3.88306
-100,32,3.90861
-98,32,3.93132
-96,32,3.95121
-94,32,3.96832
-92,32,3.98272
-90,32,3.99451
